datetime,station,core,component,period,value,sensor_station
2022-01-10,mc042,no,no_24h,24h,5.0,neukoln
2022-01-10,mc042,nox,nox_24h,24h,35.0,neukoln
2022-01-10,mc042,o3,o3_24h,24h,19.0,neukoln
2022-01-10,mc042,chb,chb_24h,24h,1.7,neukoln
2022-01-10,mc042,cht,cht_24h,24h,2.2,neukoln
2022-01-09,mc042,pm10,pm10_24h,24h,13.0,neukoln
2022-01-09,mc042,pm2,pm2_24h,24h,11.0,neukoln
2022-01-09,mc042,no2,no2_24h,24h,19.0,neukoln
2022-01-09,mc042,no,no_24h,24h,2.0,neukoln
2022-01-09,mc042,nox,nox_24h,24h,21.0,neukoln
2022-01-09,mc042,o3,o3_24h,24h,40.0,neukoln
2022-01-09,mc042,chb,chb_24h,24h,0.9,neukoln
2022-01-09,mc042,cht,cht_24h,24h,1.0,neukoln
2022-01-08,mc042,pm10,pm10_24h,24h,17.0,neukoln
2022-01-08,mc042,pm2,pm2_24h,24h,15.0,neukoln
2022-01-08,mc042,no2,no2_24h,24h,22.0,neukoln
2022-01-08,mc042,no,no_24h,24h,3.0,neukoln
2022-01-08,mc042,nox,nox_24h,24h,27.0,neukoln
2022-01-08,mc042,o3,o3_24h,24h,27.0,neukoln
2022-01-08,mc042,chb,chb_24h,24h,1.0,neukoln
2022-01-08,mc042,cht,cht_24h,24h,1.4,neukoln
2022-01-07,mc042,pm10,pm10_24h,24h,14.0,neukoln
2022-01-07,mc042,pm2,pm2_24h,24h,12.0,neukoln
2022-01-07,mc042,no2,no2_24h,24h,24.0,neukoln
2022-01-07,mc042,no,no_24h,24h,2.0,neukoln
2022-01-07,mc042,nox,nox_24h,24h,27.0,neukoln
2022-01-07,mc042,o3,o3_24h,24h,24.0,neukoln
2022-01-07,mc042,chb,chb_24h,24h,1.1,neukoln
2022-01-07,mc042,cht,cht_24h,24h,1.4,neukoln
2022-01-06,mc042,pm10,pm10_24h,24h,10.0,neukoln
2022-01-06,mc042,pm2,pm2_24h,24h,8.0,neukoln
2022-01-06,mc042,no2,no2_24h,24h,27.0,neukoln
2022-01-06,mc042,no,no_24h,24h,8.0,neukoln
2022-01-06,mc042,nox,nox_24h,24h,38.0,neukoln
2022-01-06,mc042,o3,o3_24h,24h,31.0,neukoln
2022-01-06,mc042,chb,chb_24h,24h,1.1,neukoln
2022-01-06,mc042,cht,cht_24h,24h,2.0,neukoln
2022-01-05,mc042,pm10,pm10_24h,24h,7.0,neukoln
2022-01-05,mc042,pm2,pm2_24h,24h,5.0,neukoln
2022-01-05,mc042,no2,no2_24h,24h,17.0,neukoln
2022-01-05,mc042,no,no_24h,24h,2.0,neukoln
2022-01-05,mc042,nox,nox_24h,24h,20.0,neukoln
2022-01-05,mc042,o3,o3_24h,24h,43.0,neukoln
2022-01-05,mc042,chb,chb_24h,24h,0.7,neukoln
2022-01-05,mc042,cht,cht_24h,24h,0.9,neukoln
2022-01-04,mc042,pm10,pm10_24h,24h,8.0,neukoln
2022-01-04,mc042,pm2,pm2_24h,24h,6.0,neukoln
2022-01-04,mc042,no2,no2_24h,24h,25.0,neukoln
2022-01-04,mc042,no,no_24h,24h,3.0,neukoln
2022-01-04,mc042,nox,nox_24h,24h,29.0,neukoln
2022-01-04,mc042,o3,o3_24h,24h,36.0,neukoln
2022-01-04,mc042,chb,chb_24h,24h,0.7,neukoln
2022-01-04,mc042,cht,cht_24h,24h,1.2,neukoln
2022-01-03,mc042,pm10,pm10_24h,24h,8.0,neukoln
2022-01-03,mc042,pm2,pm2_24h,24h,6.0,neukoln
2022-01-03,mc042,no2,no2_24h,24h,15.0,neukoln
2022-01-03,mc042,no,no_24h,24h,2.0,neukoln
2022-01-03,mc042,nox,nox_24h,24h,18.0,neukoln
2022-01-03,mc042,o3,o3_24h,24h,53.0,neukoln
2022-01-03,mc042,chb,chb_24h,24h,0.6,neukoln
2022-01-03,mc042,cht,cht_24h,24h,1.0,neukoln
2022-01-02,mc042,pm10,pm10_24h,24h,10.0,neukoln
2022-01-02,mc042,pm2,pm2_24h,24h,8.0,neukoln
2022-01-02,mc042,no2,no2_24h,24h,14.0,neukoln
2022-01-02,mc042,no,no_24h,24h,2.0,neukoln
2022-01-02,mc042,nox,nox_24h,24h,15.0,neukoln
2022-01-02,mc042,o3,o3_24h,24h,35.0,neukoln
2022-01-02,mc042,chb,chb_24h,24h,0.5,neukoln
2022-01-02,mc042,cht,cht_24h,24h,0.8,neukoln
2022-01-01,mc042,pm10,pm10_24h,24h,19.0,neukoln
2022-01-01,mc042,pm2,pm2_24h,24h,17.0,neukoln
2022-01-01,mc042,no2,no2_24h,24h,15.0,neukoln
2022-01-01,mc042,no,no_24h,24h,2.0,neukoln
2022-01-01,mc042,nox,nox_24h,24h,16.0,neukoln
2022-01-01,mc042,o3,o3_24h,24h,36.0,neukoln
2022-01-01,mc042,chb,chb_24h,24h,0.7,neukoln
2022-01-01,mc042,cht,cht_24h,24h,1.0,neukoln
2022-03-01,mc042,pm10,pm10_24h,24h,22.0,neukoln
2022-03-01,mc042,pm2,pm2_24h,24h,17.0,neukoln
2022-03-01,mc042,no2,no2_24h,24h,33.0,neukoln
2022-03-01,mc042,no,no_24h,24h,4.0,neukoln
2022-03-01,mc042,nox,nox_24h,24h,39.0,neukoln
2022-03-01,mc042,o3,o3_24h,24h,41.0,neukoln
2022-03-01,mc042,chb,chb_24h,24h,1.2,neukoln
2022-03-01,mc042,cht,cht_24h,24h,1.2,neukoln
2022-02-28,mc042,pm10,pm10_24h,24h,18.0,neukoln
2022-02-28,mc042,pm2,pm2_24h,24h,15.0,neukoln
2022-02-28,mc042,no2,no2_24h,24h,17.0,neukoln
2022-02-28,mc042,no,no_24h,24h,2.0,neukoln
2022-02-28,mc042,nox,nox_24h,24h,20.0,neukoln
2022-02-28,mc042,o3,o3_24h,24h,47.0,neukoln
2022-02-28,mc042,chb,chb_24h,24h,0.9,neukoln
2022-02-28,mc042,cht,cht_24h,24h,0.7,neukoln
2022-02-27,mc042,pm10,pm10_24h,24h,21.0,neukoln
2022-02-27,mc042,pm2,pm2_24h,24h,18.0,neukoln
2022-02-27,mc042,no2,no2_24h,24h,17.0,neukoln
2022-02-27,mc042,no,no_24h,24h,2.0,neukoln
2022-02-27,mc042,nox,nox_24h,24h,20.0,neukoln
2022-02-27,mc042,o3,o3_24h,24h,35.0,neukoln
2022-02-27,mc042,chb,chb_24h,24h,1.1,neukoln
2022-02-27,mc042,cht,cht_24h,24h,0.8,neukoln
2022-02-26,mc042,pm10,pm10_24h,24h,11.0,neukoln
2022-02-26,mc042,pm2,pm2_24h,24h,8.0,neukoln
2022-02-26,mc042,no2,no2_24h,24h,17.0,neukoln
2022-02-26,mc042,no,no_24h,24h,2.0,neukoln
2022-02-26,mc042,nox,nox_24h,24h,18.0,neukoln
2022-02-26,mc042,o3,o3_24h,24h,56.0,neukoln
2022-02-26,mc042,chb,chb_24h,24h,0.7,neukoln
2022-02-26,mc042,cht,cht_24h,24h,1.0,neukoln
2022-02-25,mc042,pm10,pm10_24h,24h,8.0,neukoln
2022-02-25,mc042,pm2,pm2_24h,24h,6.0,neukoln
2022-02-25,mc042,no2,no2_24h,24h,15.0,neukoln
2022-02-25,mc042,no,no_24h,24h,2.0,neukoln
2022-02-25,mc042,nox,nox_24h,24h,17.0,neukoln
2022-02-25,mc042,o3,o3_24h,24h,59.0,neukoln
2022-02-25,mc042,chb,chb_24h,24h,0.6,neukoln
2022-02-25,mc042,cht,cht_24h,24h,0.6,neukoln
2022-02-24,mc042,pm10,pm10_24h,24h,12.0,neukoln
2022-02-24,mc042,pm2,pm2_24h,24h,8.0,neukoln
2022-02-24,mc042,no2,no2_24h,24h,22.0,neukoln
2022-02-24,mc042,no,no_24h,24h,2.0,neukoln
2022-02-24,mc042,nox,nox_24h,24h,24.0,neukoln
2022-02-24,mc042,o3,o3_24h,24h,52.0,neukoln
2022-02-24,mc042,chb,chb_24h,24h,0.7,neukoln
2022-02-24,mc042,cht,cht_24h,24h,0.8,neukoln
2022-02-23,mc042,pm10,pm10_24h,24h,12.0,neukoln
2022-02-23,mc042,pm2,pm2_24h,24h,8.0,neukoln
2022-02-23,mc042,no2,no2_24h,24h,19.0,neukoln
2022-02-23,mc042,no,no_24h,24h,2.0,neukoln
2022-02-23,mc042,nox,nox_24h,24h,22.0,neukoln
2022-02-23,mc042,o3,o3_24h,24h,61.0,neukoln
2022-02-23,mc042,chb,chb_24h,24h,0.6,neukoln
2022-02-23,mc042,cht,cht_24h,24h,0.9,neukoln
2022-02-22,mc042,pm10,pm10_24h,24h,10.0,neukoln
2022-02-22,mc042,pm2,pm2_24h,24h,7.0,neukoln
2022-02-22,mc042,no2,no2_24h,24h,14.0,neukoln
2022-02-22,mc042,no,no_24h,24h,2.0,neukoln
2022-02-22,mc042,nox,nox_24h,24h,17.0,neukoln
2022-02-22,mc042,o3,o3_24h,24h,61.0,neukoln
2022-02-22,mc042,chb,chb_24h,24h,0.6,neukoln
2022-02-22,mc042,cht,cht_24h,24h,0.7,neukoln
2022-02-21,mc042,pm10,pm10_24h,24h,6.0,neukoln
2022-02-21,mc042,pm2,pm2_24h,24h,4.0,neukoln
2022-02-21,mc042,no2,no2_24h,24h,11.0,neukoln
2022-02-21,mc042,no,no_24h,24h,2.0,neukoln
2022-02-21,mc042,nox,nox_24h,24h,13.0,neukoln
2022-02-21,mc042,o3,o3_24h,24h,69.0,neukoln
2022-02-21,mc042,chb,chb_24h,24h,0.4,neukoln
2022-02-21,mc042,cht,cht_24h,24h,0.5,neukoln
2022-02-20,mc042,pm10,pm10_24h,24h,7.0,neukoln
2022-02-20,mc042,pm2,pm2_24h,24h,5.0,neukoln
2022-02-20,mc042,no2,no2_24h,24h,10.0,neukoln
2022-02-20,mc042,no,no_24h,24h,2.0,neukoln
2022-02-20,mc042,nox,nox_24h,24h,10.0,neukoln
2022-02-20,mc042,o3,o3_24h,24h,57.0,neukoln
2022-02-20,mc042,chb,chb_24h,24h,0.5,neukoln
2022-02-20,mc042,cht,cht_24h,24h,0.6,neukoln
2022-02-19,mc042,pm10,pm10_24h,24h,8.0,neukoln
2022-02-19,mc042,pm2,pm2_24h,24h,6.0,neukoln
2022-02-19,mc042,no2,no2_24h,24h,11.0,neukoln
2022-02-19,mc042,no,no_24h,24h,2.0,neukoln
2022-02-19,mc042,nox,nox_24h,24h,12.0,neukoln
2022-02-19,mc042,o3,o3_24h,24h,68.0,neukoln
2022-02-19,mc042,chb,chb_24h,24h,0.5,neukoln
2022-02-19,mc042,cht,cht_24h,24h,0.6,neukoln
2022-02-18,mc042,pm10,pm10_24h,24h,9.0,neukoln
2022-02-18,mc042,pm2,pm2_24h,24h,6.0,neukoln
2022-02-18,mc042,no2,no2_24h,24h,15.0,neukoln
2022-02-18,mc042,no,no_24h,24h,2.0,neukoln
2022-02-18,mc042,nox,nox_24h,24h,18.0,neukoln
2022-02-18,mc042,o3,o3_24h,24h,59.0,neukoln
2022-02-18,mc042,chb,chb_24h,24h,0.5,neukoln
2022-02-18,mc042,cht,cht_24h,24h,0.6,neukoln
2022-02-17,mc042,pm10,pm10_24h,24h,6.0,neukoln
2022-02-17,mc042,pm2,pm2_24h,24h,4.0,neukoln
2022-02-17,mc042,no2,no2_24h,24h,8.0,neukoln
2022-02-17,mc042,no,no_24h,24h,2.0,neukoln
2022-02-17,mc042,nox,nox_24h,24h,11.0,neukoln
2022-02-17,mc042,o3,o3_24h,24h,71.0,neukoln
2022-02-17,mc042,chb,chb_24h,24h,0.4,neukoln
2022-02-17,mc042,cht,cht_24h,24h,0.5,neukoln
2022-02-16,mc042,pm10,pm10_24h,24h,6.0,neukoln
2022-02-16,mc042,pm2,pm2_24h,24h,5.0,neukoln
2022-02-16,mc042,no2,no2_24h,24h,12.0,neukoln
2022-02-16,mc042,no,no_24h,24h,2.0,neukoln
2022-02-16,mc042,nox,nox_24h,24h,15.0,neukoln
2022-02-16,mc042,o3,o3_24h,24h,48.0,neukoln
2022-02-16,mc042,chb,chb_24h,24h,0.6,neukoln
2022-02-16,mc042,cht,cht_24h,24h,0.7,neukoln
2022-02-15,mc042,pm10,pm10_24h,24h,15.0,neukoln
2022-02-15,mc042,pm2,pm2_24h,24h,12.0,neukoln
2022-02-15,mc042,no2,no2_24h,24h,24.0,neukoln
2022-02-15,mc042,no,no_24h,24h,3.0,neukoln
2022-02-15,mc042,nox,nox_24h,24h,29.0,neukoln
2022-02-15,mc042,o3,o3_24h,24h,39.0,neukoln
2022-02-15,mc042,chb,chb_24h,24h,0.9,neukoln
2022-02-15,mc042,cht,cht_24h,24h,1.2,neukoln
2022-02-14,mc042,pm10,pm10_24h,24h,16.0,neukoln
2022-02-14,mc042,pm2,pm2_24h,24h,11.0,neukoln
2022-02-14,mc042,no2,no2_24h,24h,23.0,neukoln
2022-02-14,mc042,no,no_24h,24h,2.0,neukoln
2022-02-14,mc042,nox,nox_24h,24h,26.0,neukoln
2022-02-14,mc042,o3,o3_24h,24h,50.0,neukoln
2022-02-14,mc042,chb,chb_24h,24h,0.9,neukoln
2022-02-14,mc042,cht,cht_24h,24h,1.0,neukoln
2022-02-13,mc042,pm10,pm10_24h,24h,17.0,neukoln
2022-02-13,mc042,pm2,pm2_24h,24h,14.0,neukoln
2022-02-13,mc042,no2,no2_24h,24h,17.0,neukoln
2022-02-13,mc042,no,no_24h,24h,2.0,neukoln
2022-02-13,mc042,nox,nox_24h,24h,20.0,neukoln
2022-02-13,mc042,o3,o3_24h,24h,44.0,neukoln
2022-02-13,mc042,chb,chb_24h,24h,1.1,neukoln
2022-02-13,mc042,cht,cht_24h,24h,1.0,neukoln
2022-02-12,mc042,pm10,pm10_24h,24h,12.0,neukoln
2022-02-12,mc042,pm2,pm2_24h,24h,9.0,neukoln
2022-02-12,mc042,no2,no2_24h,24h,24.0,neukoln
2022-02-12,mc042,no,no_24h,24h,2.0,neukoln
2022-02-12,mc042,nox,nox_24h,24h,28.0,neukoln
2022-02-12,mc042,o3,o3_24h,24h,40.0,neukoln
2022-02-12,mc042,chb,chb_24h,24h,0.9,neukoln
2022-02-12,mc042,cht,cht_24h,24h,1.1,neukoln
2022-02-11,mc042,pm10,pm10_24h,24h,10.0,neukoln
2022-02-11,mc042,pm2,pm2_24h,24h,8.0,neukoln
2022-02-11,mc042,no2,no2_24h,24h,20.0,neukoln
2022-02-11,mc042,no,no_24h,24h,3.0,neukoln
2022-02-11,mc042,nox,nox_24h,24h,25.0,neukoln
2022-02-11,mc042,o3,o3_24h,24h,44.0,neukoln
2022-02-11,mc042,chb,chb_24h,24h,0.8,neukoln
2022-02-11,mc042,cht,cht_24h,24h,1.3,neukoln
2022-02-10,mc042,pm10,pm10_24h,24h,12.0,neukoln
2022-02-10,mc042,pm2,pm2_24h,24h,9.0,neukoln
2022-02-10,mc042,no2,no2_24h,24h,23.0,neukoln
2022-02-10,mc042,no,no_24h,24h,3.0,neukoln
2022-02-10,mc042,nox,nox_24h,24h,25.0,neukoln
2022-02-10,mc042,o3,o3_24h,24h,41.0,neukoln
2022-02-10,mc042,chb,chb_24h,24h,0.7,neukoln
2022-02-10,mc042,cht,cht_24h,24h,1.2,neukoln
2022-02-09,mc042,pm10,pm10_24h,24h,11.0,neukoln
2022-02-09,mc042,pm2,pm2_24h,24h,9.0,neukoln
2022-02-09,mc042,no2,no2_24h,24h,16.0,neukoln
2022-02-09,mc042,no,no_24h,24h,2.0,neukoln
2022-02-09,mc042,nox,nox_24h,24h,19.0,neukoln
2022-02-09,mc042,o3,o3_24h,24h,49.0,neukoln
2022-02-09,mc042,chb,chb_24h,24h,0.6,neukoln
2022-02-09,mc042,cht,cht_24h,24h,1.0,neukoln
2022-02-08,mc042,pm10,pm10_24h,24h,11.0,neukoln
2022-02-08,mc042,pm2,pm2_24h,24h,9.0,neukoln
2022-02-08,mc042,no2,no2_24h,24h,19.0,neukoln
2022-02-08,mc042,no,no_24h,24h,2.0,neukoln
2022-02-08,mc042,nox,nox_24h,24h,22.0,neukoln
2022-02-08,mc042,o3,o3_24h,24h,42.0,neukoln
2022-02-08,mc042,chb,chb_24h,24h,0.7,neukoln
2022-02-08,mc042,cht,cht_24h,24h,1.0,neukoln
2022-02-07,mc042,pm10,pm10_24h,24h,8.0,neukoln
2022-02-07,mc042,pm2,pm2_24h,24h,5.0,neukoln
2022-02-07,mc042,no2,no2_24h,24h,15.0,neukoln
2022-02-07,mc042,no,no_24h,24h,3.0,neukoln
2022-02-07,mc042,nox,nox_24h,24h,18.0,neukoln
2022-02-07,mc042,o3,o3_24h,24h,63.0,neukoln
2022-02-07,mc042,chb,chb_24h,24h,0.6,neukoln
2022-02-07,mc042,cht,cht_24h,24h,0.8,neukoln
2022-02-06,mc042,pm10,pm10_24h,24h,5.0,neukoln
2022-02-06,mc042,pm2,pm2_24h,24h,4.0,neukoln
2022-02-06,mc042,no2,no2_24h,24h,8.0,neukoln
2022-02-06,mc042,no,no_24h,24h,2.0,neukoln
2022-02-06,mc042,nox,nox_24h,24h,9.0,neukoln
2022-02-06,mc042,o3,o3_24h,24h,61.0,neukoln
2022-02-06,mc042,chb,chb_24h,24h,0.5,neukoln
2022-02-06,mc042,cht,cht_24h,24h,0.5,neukoln
2022-02-05,mc042,pm10,pm10_24h,24h,8.0,neukoln
2022-02-05,mc042,pm2,pm2_24h,24h,6.0,neukoln
2022-02-05,mc042,no2,no2_24h,24h,12.0,neukoln
2022-02-05,mc042,no,no_24h,24h,2.0,neukoln
2022-02-05,mc042,nox,nox_24h,24h,15.0,neukoln
2022-02-05,mc042,o3,o3_24h,24h,60.0,neukoln
2022-02-05,mc042,chb,chb_24h,24h,0.6,neukoln
2022-02-05,mc042,cht,cht_24h,24h,0.8,neukoln
2022-02-04,mc042,pm10,pm10_24h,24h,12.0,neukoln
2022-02-04,mc042,pm2,pm2_24h,24h,10.0,neukoln
2022-02-04,mc042,no2,no2_24h,24h,17.0,neukoln
2022-02-04,mc042,no,no_24h,24h,2.0,neukoln
2022-02-04,mc042,nox,nox_24h,24h,21.0,neukoln
2022-02-04,mc042,o3,o3_24h,24h,40.0,neukoln
2022-02-04,mc042,chb,chb_24h,24h,0.6,neukoln
2022-02-04,mc042,cht,cht_24h,24h,1.2,neukoln
2022-02-03,mc042,pm10,pm10_24h,24h,12.0,neukoln
2022-02-03,mc042,pm2,pm2_24h,24h,10.0,neukoln
2022-02-03,mc042,no2,no2_24h,24h,27.0,neukoln
2022-02-03,mc042,no,no_24h,24h,4.0,neukoln
2022-02-03,mc042,nox,nox_24h,24h,32.0,neukoln
2022-02-03,mc042,o3,o3_24h,24h,27.0,neukoln
2022-02-03,mc042,chb,chb_24h,24h,0.8,neukoln
2022-02-03,mc042,cht,cht_24h,24h,1.4,neukoln
2022-02-02,mc042,pm10,pm10_24h,24h,8.0,neukoln
2022-02-02,mc042,pm2,pm2_24h,24h,6.0,neukoln
2022-02-02,mc042,no2,no2_24h,24h,13.0,neukoln
2022-02-02,mc042,no,no_24h,24h,2.0,neukoln
2022-02-02,mc042,nox,nox_24h,24h,16.0,neukoln
2022-02-02,mc042,o3,o3_24h,24h,64.0,neukoln
2022-02-02,mc042,chb,chb_24h,24h,0.6,neukoln
2022-02-02,mc042,cht,cht_24h,24h,0.7,neukoln
2022-02-01,mc042,pm10,pm10_24h,24h,11.0,neukoln
2022-02-01,mc042,pm2,pm2_24h,24h,9.0,neukoln
2022-02-01,mc042,no2,no2_24h,24h,17.0,neukoln
2022-02-01,mc042,no,no_24h,24h,2.0,neukoln
2022-02-01,mc042,nox,nox_24h,24h,19.0,neukoln
2022-02-01,mc042,o3,o3_24h,24h,49.0,neukoln
2022-02-01,mc042,chb,chb_24h,24h,0.7,neukoln
2022-02-01,mc042,cht,cht_24h,24h,0.9,neukoln
2022-04-01,mc042,pm10,pm10_24h,24h,24.0,neukoln
2022-04-01,mc042,pm2,pm2_24h,24h,9.0,neukoln
2022-04-01,mc042,no2,no2_24h,24h,9.0,neukoln
2022-04-01,mc042,no,no_24h,24h,2.0,neukoln
2022-04-01,mc042,nox,nox_24h,24h,11.0,neukoln
2022-04-01,mc042,o3,o3_24h,24h,76.0,neukoln
2022-04-01,mc042,chb,chb_24h,24h,0.6,neukoln
2022-04-01,mc042,cht,cht_24h,24h,0.7,neukoln
2022-03-31,mc042,pm10,pm10_24h,24h,27.0,neukoln
2022-03-31,mc042,pm2,pm2_24h,24h,10.0,neukoln
2022-03-31,mc042,no2,no2_24h,24h,7.0,neukoln
2022-03-31,mc042,no,no_24h,24h,2.0,neukoln
2022-03-31,mc042,nox,nox_24h,24h,9.0,neukoln
2022-03-31,mc042,o3,o3_24h,24h,72.0,neukoln
2022-03-31,mc042,chb,chb_24h,24h,0.6,neukoln
2022-03-31,mc042,cht,cht_24h,24h,0.4,neukoln
2022-03-30,mc042,pm10,pm10_24h,24h,17.0,neukoln
2022-03-30,mc042,pm2,pm2_24h,24h,8.0,neukoln
2022-03-30,mc042,no2,no2_24h,24h,16.0,neukoln
2022-03-30,mc042,no,no_24h,24h,2.0,neukoln
2022-03-30,mc042,nox,nox_24h,24h,18.0,neukoln
2022-03-30,mc042,o3,o3_24h,24h,65.0,neukoln
2022-03-30,mc042,chb,chb_24h,24h,0.5,neukoln
2022-03-30,mc042,cht,cht_24h,24h,0.6,neukoln
2022-03-29,mc042,pm10,pm10_24h,24h,20.0,neukoln
2022-03-29,mc042,pm2,pm2_24h,24h,13.0,neukoln
2022-03-29,mc042,no2,no2_24h,24h,13.0,neukoln
2022-03-29,mc042,no,no_24h,24h,3.0,neukoln
2022-03-29,mc042,nox,nox_24h,24h,17.0,neukoln
2022-03-29,mc042,o3,o3_24h,24h,78.0,neukoln
2022-03-29,mc042,chb,chb_24h,24h,0.5,neukoln
2022-03-29,mc042,cht,cht_24h,24h,0.8,neukoln
2022-03-28,mc042,pm10,pm10_24h,24h,16.0,neukoln
2022-03-28,mc042,pm2,pm2_24h,24h,10.0,neukoln
2022-03-28,mc042,no2,no2_24h,24h,20.0,neukoln
2022-03-28,mc042,no,no_24h,24h,3.0,neukoln
2022-03-28,mc042,nox,nox_24h,24h,24.0,neukoln
2022-03-28,mc042,o3,o3_24h,24h,53.0,neukoln
2022-03-28,mc042,chb,chb_24h,24h,0.6,neukoln
2022-03-28,mc042,cht,cht_24h,24h,1.1,neukoln
2022-03-27,mc042,pm10,pm10_24h,24h,19.0,neukoln
2022-03-27,mc042,pm2,pm2_24h,24h,15.0,neukoln
2022-03-27,mc042,no2,no2_24h,24h,25.0,neukoln
2022-03-27,mc042,no,no_24h,24h,4.0,neukoln
2022-03-27,mc042,nox,nox_24h,24h,31.0,neukoln
2022-03-27,mc042,o3,o3_24h,24h,48.0,neukoln
2022-03-27,mc042,chb,chb_24h,24h,1.0,neukoln
2022-03-27,mc042,cht,cht_24h,24h,1.7,neukoln
2022-03-26,mc042,pm10,pm10_24h,24h,26.0,neukoln
2022-03-26,mc042,pm2,pm2_24h,24h,21.0,neukoln
2022-03-26,mc042,no2,no2_24h,24h,23.0,neukoln
2022-03-26,mc042,no,no_24h,24h,2.0,neukoln
2022-03-26,mc042,nox,nox_24h,24h,24.0,neukoln
2022-03-26,mc042,o3,o3_24h,24h,60.0,neukoln
2022-03-26,mc042,chb,chb_24h,24h,0.9,neukoln
2022-03-26,mc042,cht,cht_24h,24h,1.4,neukoln
2022-03-25,mc042,pm10,pm10_24h,24h,41.0,neukoln
2022-03-25,mc042,pm2,pm2_24h,24h,28.0,neukoln
2022-03-25,mc042,no2,no2_24h,24h,45.0,neukoln
2022-03-25,mc042,no,no_24h,24h,7.0,neukoln
2022-03-25,mc042,nox,nox_24h,24h,55.0,neukoln
2022-03-25,mc042,o3,o3_24h,24h,56.0,neukoln
2022-03-25,mc042,chb,chb_24h,24h,1.5,neukoln
2022-03-25,mc042,cht,cht_24h,24h,2.9,neukoln
2022-03-24,mc042,pm10,pm10_24h,24h,36.0,neukoln
2022-03-24,mc042,pm2,pm2_24h,24h,25.0,neukoln
2022-03-24,mc042,no2,no2_24h,24h,32.0,neukoln
2022-03-24,mc042,no,no_24h,24h,3.0,neukoln
2022-03-24,mc042,nox,nox_24h,24h,35.0,neukoln
2022-03-24,mc042,o3,o3_24h,24h,70.0,neukoln
2022-03-24,mc042,chb,chb_24h,24h,1.0,neukoln
2022-03-24,mc042,cht,cht_24h,24h,1.4,neukoln
2022-03-23,mc042,pm10,pm10_24h,24h,41.0,neukoln
2022-03-23,mc042,pm2,pm2_24h,24h,28.0,neukoln
2022-03-23,mc042,no2,no2_24h,24h,34.0,neukoln
2022-03-23,mc042,no,no_24h,24h,5.0,neukoln
2022-03-23,mc042,nox,nox_24h,24h,40.0,neukoln
2022-03-23,mc042,o3,o3_24h,24h,70.0,neukoln
2022-03-23,mc042,chb,chb_24h,24h,1.3,neukoln
2022-03-23,mc042,cht,cht_24h,24h,1.9,neukoln
2022-03-22,mc042,pm10,pm10_24h,24h,37.0,neukoln
2022-03-22,mc042,pm2,pm2_24h,24h,22.0,neukoln
2022-03-22,mc042,no2,no2_24h,24h,43.0,neukoln
2022-03-22,mc042,no,no_24h,24h,10.0,neukoln
2022-03-22,mc042,nox,nox_24h,24h,59.0,neukoln
2022-03-22,mc042,o3,o3_24h,24h,57.0,neukoln
2022-03-22,mc042,chb,chb_24h,24h,1.6,neukoln
2022-03-22,mc042,cht,cht_24h,24h,3.8,neukoln
2022-03-21,mc042,pm10,pm10_24h,24h,33.0,neukoln
2022-03-21,mc042,pm2,pm2_24h,24h,21.0,neukoln
2022-03-21,mc042,no2,no2_24h,24h,21.0,neukoln
2022-03-21,mc042,no,no_24h,24h,2.0,neukoln
2022-03-21,mc042,nox,nox_24h,24h,24.0,neukoln
2022-03-21,mc042,o3,o3_24h,24h,76.0,neukoln
2022-03-21,mc042,chb,chb_24h,24h,1.0,neukoln
2022-03-21,mc042,cht,cht_24h,24h,0.7,neukoln
2022-03-20,mc042,pm10,pm10_24h,24h,35.0,neukoln
2022-03-20,mc042,pm2,pm2_24h,24h,27.0,neukoln
2022-03-20,mc042,no2,no2_24h,24h,12.0,neukoln
2022-03-20,mc042,no,no_24h,24h,2.0,neukoln
2022-03-20,mc042,nox,nox_24h,24h,13.0,neukoln
2022-03-20,mc042,o3,o3_24h,24h,90.0,neukoln
2022-03-20,mc042,chb,chb_24h,24h,1.2,neukoln
2022-03-20,mc042,cht,cht_24h,24h,0.6,neukoln
2022-03-19,mc042,pm10,pm10_24h,24h,22.0,neukoln
2022-03-19,mc042,pm2,pm2_24h,24h,17.0,neukoln
2022-03-19,mc042,no2,no2_24h,24h,11.0,neukoln
2022-03-19,mc042,no,no_24h,24h,2.0,neukoln
2022-03-19,mc042,nox,nox_24h,24h,12.0,neukoln
2022-03-19,mc042,o3,o3_24h,24h,71.0,neukoln
2022-03-19,mc042,chb,chb_24h,24h,0.7,neukoln
2022-03-19,mc042,cht,cht_24h,24h,0.6,neukoln
2022-03-18,mc042,pm10,pm10_24h,24h,14.0,neukoln
2022-03-18,mc042,pm2,pm2_24h,24h,9.0,neukoln
2022-03-18,mc042,no2,no2_24h,24h,16.0,neukoln
2022-03-18,mc042,no,no_24h,24h,2.0,neukoln
2022-03-18,mc042,nox,nox_24h,24h,19.0,neukoln
2022-03-18,mc042,o3,o3_24h,24h,63.0,neukoln
2022-03-18,mc042,chb,chb_24h,24h,0.7,neukoln
2022-03-18,mc042,cht,cht_24h,24h,0.9,neukoln
2022-03-17,mc042,pm10,pm10_24h,24h,45.0,neukoln
2022-03-17,mc042,pm2,pm2_24h,24h,37.0,neukoln
2022-03-17,mc042,no2,no2_24h,24h,26.0,neukoln
2022-03-17,mc042,no,no_24h,24h,2.0,neukoln
